TIMM10B	XM_054187727.1#TIMM10B
GJD4	XM_054192615.1#GJD4
ANKRD2	XM_054206732.1#ANKRD2
MXRA7	XM_054221693.1#MXRA7
DENND5B	XM_054189158.1#DENND5B
RANBP1	XM_054219406.1#RANBP1
HBP1	XM_054198370.1#HBP1
ATP2B2	XM_054216336.1#ATP2B2
POU3F4	XM_054214763.1#POU3F4
WDFY3	XM_054202044.1#WDFY3
MPZL1	XM_054203640.1#MPZL1
AKAP8	XM_054183405.1#AKAP8
LOC128904628	XM_054189277.1#LOC128904628
YWHAG	XM_054209235.1#YWHAG
GTF2H2	XM_054186359.1#GTF2H2
BICD1	XM_054220411.1#BICD1
SBNO2	XM_054181629.1#SBNO2
TRAPPC3	XM_054223862.1#TRAPPC3
SCRIB	XM_054189685.1#SCRIB
UIMC1	XM_054217786.1#UIMC1
FOXP2	XM_054220067.1#FOXP2
RBP7	XM_054222307.1#RBP7
LOC128906876	XM_054194919.1#LOC128906876
LOC128902062	XM_054184402.1#LOC128902062
ETS1	XM_054222985.1#ETS1
MKLN1	XM_054221641.1#MKLN1
PTK2	XM_054191988.1#PTK2
DLGAP4	XM_054218484.1#DLGAP4
GLYR1	XM_054211601.1#GLYR1
ARMC1	XM_054191323.1#ARMC1
CDCA2	XM_054180772.1#CDCA2
ATL1	XM_054197987.1#ATL1
LRCH3	XM_054204544.1#LRCH3
CHRNA6	XM_054186673.1#CHRNA6
SIRT7	XM_054221552.1#SIRT7
LOC128900540	XM_054181801.1#LOC128900540
ABCA2	XM_054220565.1#ABCA2
SOD1	XM_054188097.1#SOD1
U2SURP	XM_054204920.1#U2SURP
PRPF4B	XM_054189784.1#PRPF4B
EXOSC4	XM_054187770.1#EXOSC4
OTOP3	XM_054221754.1#OTOP3
MYO9A	XM_054214433.1#MYO9A
ESRP2	XM_054198927.1#ESRP2
PAIP1	XM_054185835.1#PAIP1
CACUL1	XM_054204808.1#CACUL1
ABLIM2	XM_054202677.1#ABLIM2
HMCES	XM_054216410.1#HMCES
LOC128909555	XM_054201372.1#LOC128909555
MCM5	XM_054188951.1#MCM5
ANGEL1	XM_054200843.1#ANGEL1
LOC128903034	XM_054186914.1#LOC128903034
NIN	XM_054200770.1#NIN
MYOT	XM_054216983.1#MYOT
LOC128906124	XM_054192986.1#LOC128906124
JAM2	XM_054193879.1#JAM2
TMEM247	XM_054196129.1#TMEM247
NPY2R	XM_054203216.1#NPY2R
MAPRE2	XM_054190476.1#MAPRE2
SLC4A1AP	XM_054194074.1#SLC4A1AP
SCARF1	XM_054208358.1#SCARF1
LOC128907591	XM_054196670.1#LOC128907591
CEP350	XM_054212868.1#CEP350
SF3A1	XM_054219718.1#SF3A1
POLR2J	XM_054207810.1#POLR2J
NBEA	XM_054223421.1#NBEA
ZBTB44	XM_054223247.1#ZBTB44
LOC128908394	XM_054198505.1#LOC128908394
RNLS	XM_054205530.1#RNLS
LOC128913391	XM_054210853.1#LOC128913391
CD58	XM_054198039.1#CD58
SMG7	XM_054211418.1#SMG7
CCSER2	XM_054205671.1#CCSER2
NFATC1	XM_054191677.1#NFATC1
FUBP3	XM_054220606.1#FUBP3
ESPN	XM_054222623.1#ESPN
LOC128901093	XM_054182884.1#LOC128901093
HCN4	XM_054214174.1#HCN4
ASIC1	XM_054183132.1#ASIC1
HMGXB4	XM_054195121.1#HMGXB4
HDAC1	XM_054223942.1#HDAC1
IL7R	XM_054186484.1#IL7R
SDC1	XM_054194096.1#SDC1
SORBS2	XM_054203776.1#SORBS2
BIN3	XM_054180749.1#BIN3
CRELD1	XM_054216602.1#CRELD1
OXR1	XM_054193057.1#OXR1
LOC128913471	XM_054211101.1#LOC128913471
BRD9	XM_054191216.1#BRD9
SIX2	XM_054197195.1#SIX2
TMEM183A	XM_054181490.1#TMEM183A
RNF34	XM_054219216.1#RNF34
KLHL36	XM_054200735.1#KLHL36
RBFOX2	XM_054182526.1#RBFOX2
POC1A	XM_054216065.1#POC1A
MGA	XM_054197578.1#MGA
GTDC1	XM_054208200.1#GTDC1
LOC128915725	XM_054216459.1#LOC128915725
TRAF3	XM_054199139.1#TRAF3
MACROD2	XM_054194034.1#MACROD2
VSX2	XM_054200893.1#VSX2
MAP1LC3C	XM_054196048.1#MAP1LC3C
MPDZ	XM_054185580.1#MPDZ
LOC128917079	XM_054219648.1#LOC128917079
MYO7B	XM_054207421.1#MYO7B
ZNF335	XM_054218477.1#ZNF335
PRPF18	XM_054188948.1#PRPF18
CCNC	XM_054197289.1#CCNC
FAM89A	XM_054195362.1#FAM89A
TRIB2	XM_054196571.1#TRIB2
LIMS1	XM_054207379.1#LIMS1
USP4	XM_054216648.1#USP4
SENP5	XM_054206478.1#SENP5
ACVR1B	XM_054183082.1#ACVR1B
HOXA9	XM_054192880.1#HOXA9
PHF21A	XM_054198109.1#PHF21A
LOC128905554	XM_054191789.1#LOC128905554
TMEM88B	XM_054222208.1#TMEM88B
LRP2	XM_054208459.1#LRP2
FASTKD2	XM_054209365.1#FASTKD2
UNC79	XM_054200192.1#UNC79
ENAH	XM_054194542.1#ENAH
TMEM8B	XM_054186991.1#TMEM8B
STXBP3	XM_054212240.1#STXBP3
VPS37A	XM_054203042.1#VPS37A
FOXD3	XM_054212197.1#FOXD3
LAPTM5	XM_054223857.1#LAPTM5
NUDT17	XM_054182536.1#NUDT17
MAPKAPK5	XM_054219276.1#MAPKAPK5
CDK5RAP3	XM_054224705.1#CDK5RAP3
GOLGA7B	XM_054207399.1#GOLGA7B
RDX	XM_054193062.1#RDX
SMU1	XM_054186030.1#SMU1
ARID2	XM_054185531.1#ARID2
CACNB4	XM_054208276.1#CACNB4
P2RX7	XM_054219169.1#P2RX7
SLA2	XM_054218002.1#SLA2
LOC128909645	XM_054201596.1#LOC128909645
UNC5C	XM_054203570.1#UNC5C
LOC128908594	XM_054199172.1#LOC128908594
PSMG3	XM_054213074.1#PSMG3
ABLIM2	XM_054202676.1#ABLIM2
ZCCHC2	XM_054191377.1#ZCCHC2
FAM149A	XM_054202948.1#FAM149A
MAGI1	XM_054216230.1#MAGI1
ASB15	XM_054188562.1#ASB15
LOC128917359	XM_054220218.1#LOC128917359
MRPL19	XM_054195371.1#MRPL19
STK26	XM_054213646.1#STK26
NEU4	XM_054206354.1#NEU4
OSBPL8	XM_054187955.1#OSBPL8
ARF5	XM_054200142.1#ARF5
PSKH1	XM_054200400.1#PSKH1
FAM210B	XM_054218139.1#FAM210B
GCNT3	XM_054213463.1#GCNT3
CARD10	XM_054203269.1#CARD10
SORBS1	XM_054205021.1#SORBS1
TMEM183A	XM_054181491.1#TMEM183A
ITCH	XM_054218946.1#ITCH
LOC128903477	XM_054187490.1#LOC128903477
HNRNPA1	XM_054187713.1#HNRNPA1
SLC5A5	XM_054182320.1#SLC5A5
NUAK2	XM_054181536.1#NUAK2
MAP3K7	XM_054194369.1#MAP3K7
LOC128902009	XM_054184267.1#LOC128902009
LOC128900052	XM_054180763.1#LOC128900052
PRUNE2	XM_054185408.1#PRUNE2
FAM117A	XM_054224722.1#FAM117A
TAF2	XM_054190599.1#TAF2
ABHD15	XM_054209694.1#ABHD15
ZBTB33	XM_054213521.1#ZBTB33
LOC128908144	XM_054197738.1#LOC128908144
RC3H1	XM_054211194.1#RC3H1
LOC128908780	XM_054199608.1#LOC128908780
STAG2	XM_054215584.1#STAG2
COPS2	XM_054213740.1#COPS2
CBX6	XM_054219020.1#CBX6
DUS4L	XM_054198433.1#DUS4L
TUBB1	XM_054218885.1#TUBB1
TINF2	XM_054184015.1#TINF2
LOC128911550	XM_054206606.1#LOC128911550
ARK2C	XM_054186616.1#ARK2C
AGGF1	XM_054186901.1#AGGF1
LOC128900744	XM_054182226.1#LOC128900744
ZNF536	XM_054201283.1#ZNF536
AMFR	XM_054199004.1#AMFR
SCUBE1	XM_054185747.1#SCUBE1
ASAP1	XM_054189850.1#ASAP1
DDX55	XM_054219619.1#DDX55
DNAAF10	XM_054197483.1#DNAAF10
ZFYVE19	XM_054199204.1#ZFYVE19
LRP3	XM_054199549.1#LRP3
LOC128907442	XM_054196344.1#LOC128907442
SLMAP	XM_054215737.1#SLMAP
ACSS3	XM_054207190.1#ACSS3
MTNR1A	XM_054203141.1#MTNR1A
ASAH1	XM_054203567.1#ASAH1
RPS6KA6	XM_054213845.1#RPS6KA6
FAM98A	XM_054196715.1#FAM98A
TRDN	XM_054194843.1#TRDN
SRGAP2	XM_054181270.1#SRGAP2
FRY	XM_054201879.1#FRY
LOC128901913	XM_054184057.1#LOC128901913
SLMAP	XM_054215727.1#SLMAP
PFDN5	XM_054187714.1#PFDN5
TMEM204	XM_054212278.1#TMEM204
SYNJ1	XM_054193668.1#SYNJ1
FRRS1	XM_054211264.1#FRRS1
CPSF6	XM_054194117.1#CPSF6
FAM168A	XM_054188920.1#FAM168A
NFKB1	XM_054203815.1#NFKB1
PCNT	XM_054208809.1#PCNT
ZNF507	XM_054197563.1#ZNF507
MIA3	XM_054195313.1#MIA3
MOCOS	XM_054192941.1#MOCOS
LOC128902786	XM_054186333.1#LOC128902786
CDK5RAP2	XM_054220296.1#CDK5RAP2
SOX5	XM_054207618.1#SOX5
SNCB	XM_054217324.1#SNCB
DHRSX	XM_054196574.1#DHRSX
RDH14	XM_054196382.1#RDH14
STRAP	XM_054181501.1#STRAP
LOC128903529	XM_054187543.1#LOC128903529
RUBCN	XM_054205343.1#RUBCN
JMJD4	XM_054191291.1#JMJD4
LOC128905452	XM_054191583.1#LOC128905452
GTF2I	XM_054208373.1#GTF2I
MYL7	XM_054180925.1#MYL7
MRPL51	XM_054188720.1#MRPL51
OSR1	XM_054195626.1#OSR1
NCMAP	XM_054223756.1#NCMAP
FBXO10	XM_054184729.1#FBXO10
PCARE	XM_054197173.1#PCARE
SMPDL3A	XM_054196948.1#SMPDL3A
PDAP1	XM_054211007.1#PDAP1
LOC128904325	XM_054188462.1#LOC128904325
LOC128908556	XM_054198999.1#LOC128908556
ARHGAP44	XM_054221967.1#ARHGAP44
PLCXD3	XM_054185189.1#PLCXD3
ITPRIP	XM_054206735.1#ITPRIP
MAPKAPK2	XM_054181381.1#MAPKAPK2
OTUD7A	XM_054214811.1#OTUD7A
SPATA2	XM_054217978.1#SPATA2
LOC128905081	XM_054190558.1#LOC128905081
POLR3G	XM_054186154.1#POLR3G
UBAP2L	XM_054182456.1#UBAP2L
POLR1A	XM_054202661.1#POLR1A
MYNN	XM_054205807.1#MYNN
TASOR2	XM_054193004.1#TASOR2
LOC128901902	XM_054184050.1#LOC128901902
CCNO	XM_054185313.1#CCNO
SIK1	XM_054222377.1#SIK1
NDUFB10	XM_054212077.1#NDUFB10
LOC128913679	XM_054211717.1#LOC128913679
CASD1	XM_054191708.1#CASD1
CBLN4	XM_054218658.1#CBLN4
FBXW8	XM_054219847.1#FBXW8
TBC1D1	XM_054204356.1#TBC1D1
BLTP1	XM_054204331.1#BLTP1
TRAPPC10	XM_054181420.1#TRAPPC10
PCBD2	XM_054216907.1#PCBD2
LOC128903087	XM_054186992.1#LOC128903087
ASPA	XM_054207873.1#ASPA
SATB1	XM_054191701.1#SATB1
LOC128911322	XM_054206008.1#LOC128911322
AUH	XM_054186743.1#AUH
MIEF1	XM_054189009.1#MIEF1
APP	XM_054183095.1#APP
IDNK	XM_054185121.1#IDNK
PSEN1	XM_054198401.1#PSEN1
DCAF1	XM_054215899.1#DCAF1
POLDIP3	XM_054196889.1#POLDIP3
SUPT6H	XM_054208651.1#SUPT6H
LOC128919555	XM_054224851.1#LOC128919555
URB1	XM_054195972.1#URB1
NCOR2	XM_054220098.1#NCOR2
ERBB4	XM_054208000.1#ERBB4
ABLIM1	XM_054205873.1#ABLIM1
CAMSAP2	XM_054213311.1#CAMSAP2
LOC128918785	XM_054223391.1#LOC128918785
CPTP	XM_054222169.1#CPTP
NHSL1	XM_054195851.1#NHSL1
PBRM1	XM_054216664.1#PBRM1
SNTA1	XM_054218836.1#SNTA1
SNAP47	XM_054191041.1#SNAP47
GLB1L	XM_054208825.1#GLB1L
CCNE2	XM_054190998.1#CCNE2
CLDN11	XM_054206321.1#CLDN11
KPNA6	XM_054223478.1#KPNA6
ITFG1	XM_054199154.1#ITFG1
DDX25	XM_054223310.1#DDX25
ASPH	XM_054190670.1#ASPH
LOC128917645	XM_054220993.1#LOC128917645
PTBP3	XM_054186692.1#PTBP3
KCNH6	XM_054224737.1#KCNH6
TXNDC11	XM_054211598.1#TXNDC11
EPHA8	XM_054222287.1#EPHA8
TCERG1	XM_054217328.1#TCERG1
FBXL22	XM_054215672.1#FBXL22
MAPKAP1	XM_054220172.1#MAPKAP1
NIF3L1	XM_054208349.1#NIF3L1
F13A1	XM_054191116.1#F13A1
LOC128902031	XM_054184324.1#LOC128902031
TCFL5	XM_054218905.1#TCFL5
ZNF106	XM_054199803.1#ZNF106
HIVEP3	XM_054223801.1#HIVEP3
KCNC2	XM_054216381.1#KCNC2
LOC128910154	XM_054203101.1#LOC128910154
P3H4	XM_054224464.1#P3H4
CNOT1	XM_054197779.1#CNOT1
SPATA13	XM_054209257.1#SPATA13
DCAF6	XM_054200239.1#DCAF6
TRIM9	XM_054199358.1#TRIM9
LOC128908058	XM_054197559.1#LOC128908058
TRIM25	XM_054221477.1#TRIM25
SEC24B	XM_054204163.1#SEC24B
DIPK1B	XM_054220880.1#DIPK1B
LOC128918150	XM_054222051.1#LOC128918150
FBXO45	XM_054207310.1#FBXO45
CNOT2	XM_054192641.1#CNOT2
SMARCB1	XM_054219535.1#SMARCB1
CDC26	XM_054220901.1#CDC26
DDX1	XM_054195407.1#DDX1
RFX2	XM_054181777.1#RFX2
PRMT7	XM_054200972.1#PRMT7
MYSM1	XM_054211713.1#MYSM1
XPO7	XM_054224854.1#XPO7
LOC128905573	XM_054191839.1#LOC128905573
PLEKHA6	XM_054181527.1#PLEKHA6
FDFT1	XM_054193761.1#FDFT1
LOC128912429	XM_054208273.1#LOC128912429
PABPC4	XM_054223686.1#PABPC4
WDSUB1	XM_054208497.1#WDSUB1
LOC128903389	XM_054187406.1#LOC128903389
PAPSS1	XM_054203316.1#PAPSS1
LOC128916731	XM_054218748.1#LOC128916731
GHSR	XM_054206504.1#GHSR
SH3BP2	XM_054201869.1#SH3BP2
MADD	XM_054199046.1#MADD
C2H7orf25	XM_054191477.1#C2H7orf25
LOC128900720	XM_054182191.1#LOC128900720
IFNLR1	XM_054223853.1#IFNLR1
CLDN25	XM_054223253.1#CLDN25
MLF1	XM_054205894.1#MLF1
NBL1	XM_054222350.1#NBL1
GLB1	XM_054191432.1#GLB1
MLF2	XM_054199435.1#MLF2
BLOC1S3	XM_054183901.1#BLOC1S3
ANKMY2	XM_054192970.1#ANKMY2
TERB1	XM_054198331.1#TERB1
SRI	XM_054192411.1#SRI
RGCC	XM_054190428.1#RGCC
TLK2	XM_054224208.1#TLK2
GIT2	XM_054218966.1#GIT2
F13A1	XM_054191117.1#F13A1
MACIR	XM_054185003.1#MACIR
SNX5	XM_054195325.1#SNX5
ARMH4	XM_054200593.1#ARMH4
ARID1B	XM_054196540.1#ARID1B
LOC128909466	XM_054201182.1#LOC128909466
ANKRD46	XM_054190927.1#ANKRD46
PCF11	XM_054188036.1#PCF11
RNF166	XM_054198855.1#RNF166
TESK2	XM_054211176.1#TESK2
SIPA1L2	XM_054194809.1#SIPA1L2
TMEM19	XM_054188464.1#TMEM19
RGS11	XM_054212281.1#RGS11
FAT2	XM_054217597.1#FAT2
CNTRL	XM_054220599.1#CNTRL
NXF1	XM_054183979.1#NXF1
SPPL2B	XM_054181673.1#SPPL2B
TECTA	XM_054222903.1#TECTA
ZCCHC24	XM_054204923.1#ZCCHC24
CFAP69	XM_054190596.1#CFAP69
HELZ	XM_054221187.1#HELZ
NIPA1	XM_054188061.1#NIPA1
DIO3	XM_054200087.1#DIO3
GUCY2C	XM_054211338.1#GUCY2C
THUMPD1	XM_054210982.1#THUMPD1
WDR45B	XM_054221576.1#WDR45B
KCNH4	XM_054224092.1#KCNH4
CHST11	XM_054222304.1#CHST11
CCPG1	XM_054214978.1#CCPG1
USP19	XM_054215969.1#USP19
DLD	XM_054203712.1#DLD
VPS50	XM_054190982.1#VPS50
LOC128917463	XM_054220609.1#LOC128917463
CCDC15	XM_054223072.1#CCDC15
PHLDB1	XM_054222912.1#PHLDB1
NIPAL4	XM_054217089.1#NIPAL4
TMEM272	XM_054212336.1#TMEM272
KCNMA1	XM_054204503.1#KCNMA1
HMGXB3	XM_054217194.1#HMGXB3
RAB9B	XM_054214707.1#RAB9B
SQOR	XM_054213783.1#SQOR
LOC128902698	XM_054186118.1#LOC128902698
FBXO9	XM_054195149.1#FBXO9
ACTR3B	XM_054192916.1#ACTR3B
TLCD3B	XM_054187238.1#TLCD3B
INPP5K	XM_054209967.1#INPP5K
GDI2	XM_054193034.1#GDI2
EBF1	XM_054217566.1#EBF1
RNF150	XM_054201973.1#RNF150
MTERF2	XM_054223934.1#MTERF2
SLC38A10	XM_054221296.1#SLC38A10
MGRN1	XM_054212999.1#MGRN1
KCNMA1	XM_054204519.1#KCNMA1
LOC128911875	XM_054207404.1#LOC128911875
NUP35	XM_054209715.1#NUP35
METTL25B	XM_054187823.1#METTL25B
NFE2L2	XM_054207766.1#NFE2L2
ABLIM1	XM_054205882.1#ABLIM1
LOC128914364	XM_054213253.1#LOC128914364
SLC2A10	XM_054218892.1#SLC2A10
XK	XM_054208619.1#XK
GSR	XM_054203681.1#GSR
SFRP4	XM_054193262.1#SFRP4
PBX1	XM_054210809.1#PBX1
SLC17A8	XM_054216587.1#SLC17A8
TATDN1	XM_054190632.1#TATDN1
MEF2A	XM_054213656.1#MEF2A
LOC128903461	XM_054187471.1#LOC128903461
MRPL15	XM_054191707.1#MRPL15
C12H20orf204	XM_054218717.1#C12H20orf204
THSD7B	XM_054207661.1#THSD7B
NTRK3	XM_054214890.1#NTRK3
MED15	XM_054219565.1#MED15
DDHD2	XM_054225081.1#DDHD2
CHGA	XM_054200454.1#CHGA
WASHC1	XM_054197842.1#WASHC1
BLOC1S1	XM_054187157.1#BLOC1S1
LOC128900967	XM_054182670.1#LOC128900967
MITF	XM_054215872.1#MITF
SORBS1	XM_054205009.1#SORBS1
PARVB	XM_054192407.1#PARVB
LOC128906630	XM_054194143.1#LOC128906630
NSUN7	XM_054203036.1#NSUN7
SFI1	XM_054219472.1#SFI1
GPR75	XM_054197036.1#GPR75
LOC128904870	XM_054189767.1#LOC128904870
PROK2	XM_054216276.1#PROK2
LOC128918416	XM_054222602.1#LOC128918416
CHRM3	XM_054195961.1#CHRM3
LOC128910092	XM_054202940.1#LOC128910092
LOC128919024	XM_054223971.1#LOC128919024
ZMAT3	XM_054205583.1#ZMAT3
LOC128902052	XM_054184382.1#LOC128902052
EIF4A2	XM_054206396.1#EIF4A2
OTUD7A	XM_054214806.1#OTUD7A
DLG1	XM_054207236.1#DLG1
TNIK	XM_054205379.1#TNIK
RAB40C	XM_054212290.1#RAB40C
TMEM43	XM_054215881.1#TMEM43
PDE4D	XM_054185813.1#PDE4D
LOC128900963	XM_054182666.1#LOC128900963
FAM117B	XM_054209364.1#FAM117B
LUZP2	XM_054201466.1#LUZP2
TUBE1	XM_054195028.1#TUBE1
GOLGB1	XM_054181573.1#GOLGB1
CTBP1	XM_054203061.1#CTBP1
GPR55	XM_054206069.1#GPR55
BBS2	XM_054199000.1#BBS2
LIMS2	XM_054207446.1#LIMS2
CETN3	XM_054186155.1#CETN3
SSH2	XM_054209042.1#SSH2
TMEM144	XM_054203277.1#TMEM144
TSPAN4	XM_054198959.1#TSPAN4
LOC128908283	XM_054198147.1#LOC128908283
OLFML2B	XM_054212966.1#OLFML2B
COLGALT1	XM_054183426.1#COLGALT1
MYOCD	XM_054221828.1#MYOCD
CTSB	XM_054193758.1#CTSB
LOC128903868	XM_054187764.1#LOC128903868
PPFIBP1	XM_054187516.1#PPFIBP1
LOC128903228	XM_054187240.1#LOC128903228
KIF23	XM_054215394.1#KIF23
TECRL	XM_054204106.1#TECRL
LOC128903315	XM_054187331.1#LOC128903315
TEX11	XM_054214053.1#TEX11
GRM7	XM_054216198.1#GRM7
LATS1	XM_054194935.1#LATS1
TNFAIP3	XM_054196102.1#TNFAIP3
SVOP	XM_054219908.1#SVOP
NDUFA2	XM_054217606.1#NDUFA2
FRRS1	XM_054211274.1#FRRS1
DNAJC13	XM_054189455.1#DNAJC13
NCAM1	XM_054223109.1#NCAM1
MYOD1	XM_054201467.1#MYOD1
RAB11FIP4	XM_054221736.1#RAB11FIP4
NABP2	XM_054187160.1#NABP2
MED30	XM_054192229.1#MED30
LOC128908534	XM_054198971.1#LOC128908534
HMGCLL1	XM_054197188.1#HMGCLL1
FBRSL1	XM_054219024.1#FBRSL1
LOC128911605	XM_054206772.1#LOC128911605
DNAAF9	XM_054202775.1#DNAAF9
RHBDL3	XM_054221273.1#RHBDL3
LOC128914308	XM_054213121.1#LOC128914308
EPHA10	XM_054223612.1#EPHA10
ATP5MJ	XM_054199406.1#ATP5MJ
SNX1	XM_054213572.1#SNX1
VPS18	XM_054198425.1#VPS18
LOC128900914	XM_054182571.1#LOC128900914
OSBPL10	XM_054193431.1#OSBPL10
GFRAL	XM_054197196.1#GFRAL
LOC128909414	XM_054201063.1#LOC128909414
CLIC5	XM_054196345.1#CLIC5
DOCK5	XM_054180744.1#DOCK5
LOC128917137	XM_054219784.1#LOC128917137
IFIH1	XM_054208237.1#IFIH1
NRAS	XM_054181044.1#NRAS
AGTR1	XM_054205655.1#AGTR1
ACSL6	XM_054217216.1#ACSL6
SUGP2	XM_054182377.1#SUGP2
P3H3	XM_054188530.1#P3H3
UBA5	XM_054191598.1#UBA5
HABP4	XM_054186288.1#HABP4
LOC128900317	XM_054181323.1#LOC128900317
SCOC	XM_054203253.1#SCOC
C2H8orf76	XM_054191100.1#C2H8orf76
TIMM21	XM_054190740.1#TIMM21
LOC128913647	XM_054211616.1#LOC128913647
PPM1J	XM_054181585.1#PPM1J
TCP11L2	XM_054204202.1#TCP11L2
ERC1	XM_054188999.1#ERC1
ABLIM1	XM_054205869.1#ABLIM1
LOC128903349	XM_054187367.1#LOC128903349
DTNB	XM_054194717.1#DTNB
FSTL5	XM_054202954.1#FSTL5
LARP1	XM_054216955.1#LARP1
PPP1R3B	XM_054203675.1#PPP1R3B
ADA	XM_054218752.1#ADA
TSPAN12	XM_054223129.1#TSPAN12
LOC128902027	XM_054184314.1#LOC128902027
LOC128906238	XM_054193250.1#LOC128906238
CCNJL	XM_054216997.1#CCNJL
LOC128913721	XM_054211789.1#LOC128913721
TMX1	XM_054200218.1#TMX1
ERAL1	XM_054208027.1#ERAL1
KIAA1217	XM_054190055.1#KIAA1217
FGF17	XM_054180934.1#FGF17
UBAP1L	XM_054215629.1#UBAP1L
MBNL1	XM_054206543.1#MBNL1
NPR1	XM_054182909.1#NPR1
CTBP1	XM_054203054.1#CTBP1
SOBP	XM_054196313.1#SOBP
HOMER2	XM_054213807.1#HOMER2
LOC128902351	XM_054185197.1#LOC128902351
SEMA3D	XM_054189136.1#SEMA3D
LOC128915212	XM_054215291.1#LOC128915212
LOC128913741	XM_054211839.1#LOC128913741
DNAJC2	XM_054224400.1#DNAJC2
PIGY	XM_054204125.1#PIGY
CEP63	XM_054206300.1#CEP63
CCDC71	XM_054216053.1#CCDC71
MORF4L1	XM_054214310.1#MORF4L1
PHF21B	XM_054221795.1#PHF21B
LOC128915311	XM_054215506.1#LOC128915311
NRXN1	XM_054193687.1#NRXN1
SLC39A1	XM_054182769.1#SLC39A1
ATRAID	XM_054196887.1#ATRAID
GCSH	XM_054198273.1#GCSH
ENOX1	XM_054206709.1#ENOX1
STARD8	XM_054213618.1#STARD8
MAP3K4	XM_054193816.1#MAP3K4
ARL1	XM_054203814.1#ARL1
LOC128916705	XM_054218716.1#LOC128916705
CA12	XM_054215673.1#CA12
LOC128907618	XM_054196688.1#LOC128907618
TIPIN	XM_054214593.1#TIPIN
LOC128916661	XM_054218617.1#LOC128916661
SEMA3A	XM_054183185.1#SEMA3A
MYH15	XM_054196990.1#MYH15
EXOC7	XM_054221431.1#EXOC7
MYLIP	XM_054191226.1#MYLIP
EIF4H	XM_054208783.1#EIF4H
OGN	XM_054215853.1#OGN
LOC128903201	XM_054187185.1#LOC128903201
TSPAN8	XM_054181200.1#TSPAN8
CYRIA	XM_054195440.1#CYRIA
CAST	XM_054185011.1#CAST
TLK1	XM_054207912.1#TLK1
ANGPTL1	XM_054211246.1#ANGPTL1
FHIP1A	XM_054204023.1#FHIP1A
CCNB3	XM_054213374.1#CCNB3
CPT1A	XM_054198550.1#CPT1A
MEF2C	XM_054186965.1#MEF2C
MAPK8IP3	XM_054210519.1#MAPK8IP3
SCRIB	XM_054189691.1#SCRIB
ASPH	XM_054190671.1#ASPH
TRDN	XM_054194849.1#TRDN
TSPAN19	XM_054188085.1#TSPAN19
RXFP3	XM_054186949.1#RXFP3
LIAT1	XM_054210087.1#LIAT1
CCNT1	XM_054183138.1#CCNT1
TENT4B	XM_054198672.1#TENT4B
VEGFA	XM_054195939.1#VEGFA
INVS	XM_054190245.1#INVS
SOCS5	XM_054196512.1#SOCS5
UPB1	XM_054219440.1#UPB1
IL2RB	XM_054207896.1#IL2RB
ATAD2	XM_054191085.1#ATAD2
XM_054216987.1	XM_054216987.1#LOC128915962
LOC128917631	XM_054220976.1#LOC128917631
B3GALNT1	XM_054204422.1#B3GALNT1
MTUS1	XM_054203655.1#MTUS1
LOC128907606	XM_054196665.1#LOC128907606
COPA	XM_054182706.1#COPA
BRCA2	XM_054202951.1#BRCA2
VGLL2	XM_054197337.1#VGLL2
SMAGP	XM_054183222.1#SMAGP
TOGARAM2	XM_054194658.1#TOGARAM2
MAP7D2	XM_054203510.1#MAP7D2
OTOA	XM_054213234.1#OTOA
RAB10	XM_054194561.1#RAB10
SLC38A10	XM_054221297.1#SLC38A10
KDM6A	XM_054211915.1#KDM6A
LOC128909182	XM_054200514.1#LOC128909182
USP3	XM_054215659.1#USP3
HIVEP2	XM_054197060.1#HIVEP2
CAMK2D	XM_054203083.1#CAMK2D
CCDC25	XM_054194332.1#CCDC25
STARD13	XM_054188980.1#STARD13
LOC128903278	XM_054187294.1#LOC128903278
SNRPB2	XM_054196657.1#SNRPB2
WDR17	XM_054203952.1#WDR17
CLASP2	XM_054193589.1#CLASP2
SUPT3H	XM_054194656.1#SUPT3H
EXOG	XM_054192027.1#EXOG
SNX9	XM_054193932.1#SNX9
PLEKHA6	XM_054181526.1#PLEKHA6
LOC128901507	XM_054183571.1#LOC128901507
LOC128903337	XM_054187352.1#LOC128903337
WDR11	XM_054206316.1#WDR11
LOC128903423	XM_054187434.1#LOC128903423
ST18	XM_054191608.1#ST18
ZP2	XM_054212390.1#ZP2
UCKL1	XM_054218006.1#UCKL1
GAS8	XM_054200564.1#GAS8
MAML2	XM_054194569.1#MAML2
SLC25A25	XM_054220754.1#SLC25A25
EDN3	XM_054218889.1#EDN3
ZNF335	XM_054218469.1#ZNF335
RAB12	XM_054192361.1#RAB12
LOC128915801	XM_054216580.1#LOC128915801
FHOD3	XM_054190220.1#FHOD3
RASA1	XM_054184553.1#RASA1
LOC128915702	XM_054216429.1#LOC128915702
MTERF3	XM_054191112.1#MTERF3
CPED1	XM_054199712.1#CPED1
C8H1orf52	XM_054213062.1#C8H1orf52
ATP6V0A2	XM_054219588.1#ATP6V0A2
LOC128901970	XM_054184187.1#LOC128901970
LOC128901785	XM_054183936.1#LOC128901785
LOC128901186	XM_054183023.1#LOC128901186
YAP1	XM_054188217.1#YAP1
MYCBP2	XM_054208677.1#MYCBP2
SLC16A4	XM_054181465.1#SLC16A4
MORC3	XM_054206224.1#MORC3
