LOC135326608	XM_064504424.1#LOC135326608
SEPTIN6	XM_064518200.1#SEPTIN6
LOC112982051	XM_064525154.1#LOC112982051
GABRA2	XM_064511202.1#GABRA2
NT5C	XM_064522610.1#NT5C
LOC112995227	XM_026120087.2#LOC112995227
LOC135326374	XM_064504256.1#LOC135326374
KDM4B	XM_064497559.1#KDM4B
GPC5	XM_064504704.1#GPC5
LOC135328909	XM_064515414.1#LOC135328909
LOC135324470	XM_064500965.1#LOC135324470
ESRP1	XM_064507732.1#ESRP1
GRIP2	XM_026093139.2#GRIP2
TMEM38B	XM_064501225.1#TMEM38B
KIAA0753	XM_064522994.1#KIAA0753
MBD4	XM_064519256.1#MBD4
SDCCAG8	XM_026102575.2#SDCCAG8
FBXO25	XM_026101869.2#FBXO25
LOC135330460	XM_064524126.1#LOC135330460
MED26	XM_026105927.2#MED26
LMAN2L	XM_064497925.1#LMAN2L
LOC135324452	XM_064500865.1#LOC135324452
MAML2	XM_064505107.1#MAML2
GSDME	XM_064506304.1#GSDME
PDCD6IP	XM_026101315.2#PDCD6IP
CCR4	XM_026118922.2#CCR4
ACOT7	XM_064525359.1#ACOT7
LOC135324969	XM_064502183.1#LOC135324969
LOC112983822	XM_064516405.1#LOC112983822
LOC135328906	XM_064515412.1#LOC135328906
LOC135325121	XM_064502703.1#LOC135325121
HAND1	XM_064520904.1#HAND1
RABGGTB	XM_064516383.1#RABGGTB
LOC112992055	XM_026114914.2#LOC112992055
UBE2D3	XM_064510542.1#UBE2D3
LOC112987708	XM_026107704.2#LOC112987708
PIK3AP1	XM_064513936.1#PIK3AP1
LOC135324317	XM_064500335.1#LOC135324317
CEP170B	XM_064511991.1#CEP170B
MTM1	XM_064518251.1#MTM1
POLR3E	XM_026116122.2#POLR3E
LOC112982201	XM_026098419.2#LOC112982201
LOC135327239	XM_064505389.1#LOC135327239
LOC135324157	XM_064499761.1#LOC135324157
RASGRP2	XM_064503232.1#RASGRP2
UBE2F	XM_064515369.1#UBE2F
LOC135326162	XM_064504010.1#LOC135326162
SECISBP2L	XM_064517331.1#SECISBP2L
COPG1	XM_026096253.2#COPG1
RHBG	XM_026112828.2#RHBG
HINFP	XM_026105871.2#HINFP
SLC36A4	XM_026109199.2#SLC36A4
PTPN12	XM_064505220.1#PTPN12
CRH	XM_026115236.2#CRH
LOC135323508	XM_064500496.1#LOC135323508
LOC135323584	XM_064497184.1#LOC135323584
BTRC	XM_064514146.1#BTRC
ARK2N	XM_064500752.1#ARK2N
DOK5	XM_026101919.2#DOK5
ORC4	XM_064514579.1#ORC4
TIMM10	XM_064513523.1#TIMM10
UBAP2L	XM_064498942.1#UBAP2L
LOC112997011	XM_064507322.1#LOC112997011
RELL2	XM_026097737.2#RELL2
GHRH	XM_026093031.1#GHRH
ERP44	XM_026108616.2#ERP44
CHUK	XM_064513529.1#CHUK
TNNT1	XM_064503600.1#TNNT1
LOC112992471	XM_064502367.1#LOC112992471
TSPAN6	XM_064518295.1#TSPAN6
FREY1	XM_026107492.2#FREY1
AQP10	XM_026118718.2#AQP10
FBXO25	XM_026101874.2#FBXO25
PPIL1	XM_026120468.2#PPIL1
GAS2L2	XM_026107324.2#GAS2L2
MTRFR	XM_026114680.2#MTRFR
LOC112987315	XM_064523484.1#LOC112987315
CTDP1	XM_064506913.1#CTDP1
MAP6D1	XM_026109750.2#MAP6D1
RAB5A	XM_026103779.2#RAB5A
LOC112986822	XM_026106304.2#LOC112986822
LOC112982204	XM_026098425.2#LOC112982204
DACT1	XM_064511908.1#DACT1
CXXC5	XM_064520733.1#CXXC5
LOC135329616	XM_064518545.1#LOC135329616
ETV6	XM_026114104.2#ETV6
RIMS3	XM_026104635.2#RIMS3
LOC135323491	XM_064500846.1#LOC135323491
NUP107	XM_026100356.2#NUP107
ANKFY1	XM_064523424.1#ANKFY1
LOC112987801	XM_064499728.1#LOC112987801
ARFGAP1	XM_026092860.2#ARFGAP1
LOC135326303	XM_064504182.1#LOC135326303
PSEN2	XM_026094669.2#PSEN2
CIDEA	XM_064507194.1#CIDEA
MYMK	XM_026094477.2#MYMK
LOC135328562	XM_064513376.1#LOC135328562
ZC3H13	XM_064504841.1#ZC3H13
LOC112990688	XM_026112577.2#LOC112990688
LOC135325160	XM_064502871.1#LOC135325160
ANGPTL2	XM_026112181.2#ANGPTL2
CLASP2	XM_064506481.1#CLASP2
BMPR1A	XM_064513748.1#BMPR1A
PRKCZ	XM_026096500.2#PRKCZ
MEIS1	XM_064510158.1#MEIS1
LOC112992796	XM_026116037.2#LOC112992796
SRSF6	XM_026100096.2#SRSF6
LOC135324936	XM_064502048.1#LOC135324936
FAM81A	XM_064517458.1#FAM81A
SDHAF3	XM_026099470.2#SDHAF3
LOC112983592	XM_064502084.1#LOC112983592
CC2D2A	XM_064511415.1#CC2D2A
NPHP4	XM_064525379.1#NPHP4
CCDC30	XM_064525657.1#CCDC30
MLANA	XM_026097468.2#MLANA
PLPPR5	XM_064515867.1#PLPPR5
CHP1	XM_064512627.1#CHP1
HACE1	XM_026119949.2#HACE1
LOC135325054	XM_064502488.1#LOC135325054
LARP4	XM_064498492.1#LARP4
TLK1	XM_064514938.1#TLK1
CALM2	XM_026121210.2#CALM2
LOC112979064	XM_026092958.2#LOC112979064
ARRB1	XM_064505258.1#ARRB1
POLG2	XM_064522720.1#POLG2
ACACA	XM_026107303.2#ACACA
ADAM15	XM_064499122.1#ADAM15
ARHGAP6	XM_026117164.2#ARHGAP6
RBM18	XM_064523927.1#RBM18
ADCY5	XM_026118471.2#ADCY5
BBX	XM_026112402.2#BBX
ING4	XM_026113300.2#ING4
SIPA1L2	XM_026117346.2#SIPA1L2
LOC112982502	XM_064518062.1#LOC112982502
IGFBP6	XM_064498761.1#IGFBP6
LOC112989828	XM_026111199.2#LOC112989828
ERICH6B	XM_064507138.1#ERICH6B
WRAP73	XM_064525410.1#WRAP73
LOC112991942	XM_026114774.2#LOC112991942
USP1	XM_064516299.1#USP1
PIKFYVE	XM_064515287.1#PIKFYVE
PTRHD1	XM_064508245.1#PTRHD1
UBR4	XM_026112484.2#UBR4
LOC135328897	XM_064515406.1#LOC135328897
LOC112993403	XM_064514832.1#LOC112993403
LOC135327039	XM_064504658.1#LOC135327039
SAMD4B	XM_064503046.1#SAMD4B
LOC135324609	XM_064501224.1#LOC135324609
DMBX1	XM_064516426.1#DMBX1
DKK2	XM_026108718.2#DKK2
ATP2B2	XM_064518820.1#ATP2B2
CREB3L3	XM_026119250.2#CREB3L3
SNX33	XM_026116307.2#SNX33
MEI1	XM_064511794.1#MEI1
SNTG1	XM_026097832.2#SNTG1
OGG1	XM_026093113.2#OGG1
LRCH3	XM_026093461.2#LRCH3
TMEM130	XM_064520237.1#TMEM130
STK4	XM_064521436.1#STK4
ABLIM2	XM_026121983.2#ABLIM2
RBFOX1	XM_064520439.1#RBFOX1
LOC112992453	XM_026115537.2#LOC112992453
LOC135327392	XM_064505521.1#LOC135327392
SNAP91	XM_064508726.1#SNAP91
LOC135324016	XM_064499451.1#LOC135324016
MNS1	XM_026113407.2#MNS1
COMMD7	XM_064521721.1#COMMD7
SMCHD1	XM_064507260.1#SMCHD1
LOC112995939	XM_026121201.2#LOC112995939
ETS2	XM_064525158.1#ETS2
VKORC1L1	XM_064523347.1#VKORC1L1
LOC135325792	XM_064503781.1#LOC135325792
TANGO6	XM_064519860.1#TANGO6
RIC1	XM_026097464.2#RIC1
TRIO	XM_064506862.1#TRIO
NONO	XM_064518418.1#NONO
LOC112982201	XM_026098413.2#LOC112982201
ARSA	XM_026111443.2#ARSA
SVIL	XM_064505847.1#SVIL
PPP1R14A	XM_064503015.1#PPP1R14A
DENND3	XM_026113685.2#DENND3
LOC112987103	XM_064499858.1#LOC112987103
DIP2C	XM_064505768.1#DIP2C
MARCHF6	XM_064506847.1#MARCHF6
EXTL1	XM_064525060.1#EXTL1
LOC112981180	XM_026096638.2#LOC112981180
LOC135324560	XM_064501142.1#LOC135324560
MSMO1	XM_026122913.2#MSMO1
YBX1	XM_026109016.2#YBX1
GRID2IP	XM_026103989.2#GRID2IP
SUGT1	XM_026099173.2#SUGT1
PEX7	XM_026121316.2#PEX7
LOC135329676	XM_064518831.1#LOC135329676
ACAD10	XM_026114527.2#ACAD10
MORF4L1	XM_064517810.1#MORF4L1
KLF12	XM_064504761.1#KLF12
RIMBP2	XM_026095312.2#RIMBP2
XIRP2	XM_064515501.1#XIRP2
IGBP1	XM_026096054.2#IGBP1
LOC135328852	XM_064514922.1#LOC135328852
JCHAIN	XM_026103501.2#JCHAIN
DMAC2	XM_064502959.1#DMAC2
SP9	XM_026123595.2#SP9
FOXF1	XM_064519767.1#FOXF1
LOC112995534	XM_064522446.1#LOC112995534
SCARA3	XM_064508199.1#SCARA3
DPYD	XM_064515869.1#DPYD
ZNF653	XM_064499346.1#ZNF653
LOC135327209	XM_064505319.1#LOC135327209
LONRF3	XM_064518220.1#LONRF3
CLU	XM_064508197.1#CLU
MITF	XM_026110235.2#MITF
ZC3H14	XM_064512212.1#ZC3H14
EPC1	XM_026101533.2#EPC1
SLC35A4	XM_026105510.2#SLC35A4
LOC112995750	XM_064500711.1#LOC112995750
LOC112992794	XM_026116031.2#LOC112992794
QKI	XM_064509223.1#QKI
LOC112995596	XM_064499561.1#LOC112995596
COMMD2	XM_064516444.1#COMMD2
LRCH3	XM_026093462.2#LRCH3
MAGI2	XM_064505117.1#MAGI2
CTSS	XM_064499151.1#CTSS
IL22RA1	XM_026098056.2#IL22RA1
ATP2B4	XM_064497957.1#ATP2B4
LOC135324989	XM_064502230.1#LOC135324989
PHKA1	XM_064518009.1#PHKA1
AIG1	XM_026120508.2#AIG1
LOC135323824	XM_064498646.1#LOC135323824
ATXN2	XM_064521926.1#ATXN2
KCNV2	XM_026100523.2#KCNV2
SLC25A38	XM_026094082.2#SLC25A38
SEMA4B	XM_064517783.1#SEMA4B
QSER1	XM_064512912.1#QSER1
SP8	XM_064506329.1#SP8
LOC135325809	XM_064503788.1#LOC135325809
LOC112986829	XM_064517817.1#LOC112986829
FAM13A	XM_064510463.1#FAM13A
WBP1L	XM_064514171.1#WBP1L
ASIC3	XM_064505543.1#ASIC3
DNTT	XM_026094160.2#DNTT
LARS2	XM_026094032.2#LARS2
POLR3C	XM_026118733.2#POLR3C
MCC	XM_026120084.2#MCC
ACBD4	XM_026107919.2#ACBD4
WBP1L	XM_026110362.2#WBP1L
VPS13C	XM_064517506.1#VPS13C
VDAC3	XM_026112215.2#VDAC3
SART1	XM_064503708.1#SART1
TMEM260	XM_064511882.1#TMEM260
KIF1A	XM_064517100.1#KIF1A
ACSL6	XM_026118226.2#ACSL6
RASD1	XM_026095236.2#RASD1
TGFBR2	XM_064506139.1#TGFBR2
LOC112980062	XM_064509944.1#LOC112980062
ASCL4	XM_026117998.2#ASCL4
RPS3A	XM_026104921.2#RPS3A
BCORL1	XM_064517979.1#BCORL1
LOC135325402	XM_064503418.1#LOC135325402
COLEC11	XM_026106830.2#COLEC11
CD58	XM_064519935.1#CD58
RAF1	XM_026099525.2#RAF1
LHX1	XM_064523117.1#LHX1
LOC135330440	XM_064524086.1#LOC135330440
PAX6	XM_064512906.1#PAX6
MIER2	XM_064497588.1#MIER2
GJB7	XM_026093380.2#GJB7
DNAAF8	XM_064520509.1#DNAAF8
STAMBPL1	XM_026094175.2#STAMBPL1
MRPL55	XM_064505652.1#MRPL55
LOC112994041	XM_026118145.2#LOC112994041
GIT2	XM_026114463.2#GIT2
PTBP2	XM_064515874.1#PTBP2
OLFML1	XM_026104524.2#OLFML1
LOC112985073	XM_064508428.1#LOC112985073
MYCN	XM_064508450.1#MYCN
LOC135323541	XM_064511050.1#LOC135323541
LOC135328932	XM_064515511.1#LOC135328932
MTG1	XM_064513545.1#MTG1
BVES	XM_026119931.2#BVES
SESN1	XM_026119965.2#SESN1
HERPUD2	XM_026102142.2#HERPUD2
APOD	XM_026097502.2#APOD
TLK2	XM_064524516.1#TLK2
TTYH2	XM_064522816.1#TTYH2
TMEM135	XM_064505154.1#TMEM135
SIK3	XM_064524178.1#SIK3
ABHD8	XM_026120647.2#ABHD8
LOC135324223	XM_064499998.1#LOC135324223
PPP2R2C	XM_026121979.2#PPP2R2C
LOC112980524	XM_026095445.2#LOC112980524
C33H19orf38	XM_026118356.2#C33H19orf38
ATP10B	XM_026118663.2#ATP10B
LOC135324525	XM_064501078.1#LOC135324525
NFASC	XM_064497929.1#NFASC
LOC135328291	XM_064511334.1#LOC135328291
NKTR	XM_026096260.2#NKTR
LOC135325862	XM_064503829.1#LOC135325862
POU4F1	XM_064522177.1#POU4F1
ISOC2	XM_064503604.1#ISOC2
GLOD4	XM_026101475.2#GLOD4
RTEL1	XM_064521656.1#RTEL1
MYL6	XM_064498643.1#MYL6
TSPAN8	XM_026100299.2#TSPAN8
TNFRSF14	XM_064525421.1#TNFRSF14
LOC112990866	XM_026112886.2#LOC112990866
ADCY9	XM_026106500.2#ADCY9
MAP2K7	XM_064499357.1#MAP2K7
OFD1	XM_026116916.2#OFD1
EYA1	XM_064507401.1#EYA1
LOC112986183	XM_064518682.1#LOC112986183
LOC135327822	XM_064508549.1#LOC135327822
EML1	XM_064512083.1#EML1
DCK	XM_026103543.2#DCK
MAP7D3	XM_064518315.1#MAP7D3
ST3GAL6	XM_026112315.2#ST3GAL6
PTGR3	XM_026100732.2#PTGR3
DCT	XM_026119403.2#DCT
OCRL	XM_064517992.1#OCRL
PGLYRP2	XM_026116380.2#PGLYRP2
ATP6V1C1	XM_026119606.2#ATP6V1C1
CASS4	XM_026101923.2#CASS4
MSI2	XM_064523072.1#MSI2
SUPT16H	XM_064503367.1#SUPT16H
NRP2	XM_064515252.1#NRP2
GPHA2	XM_064503277.1#GPHA2
SELENOS	XM_064517898.1#SELENOS
EEF2	XM_026110851.2#EEF2
HACD4	XM_026097888.2#HACD4
ADAM23	XM_026111889.2#ADAM23
LOC112980582	XM_026095534.2#LOC112980582
NAB2	XM_064498623.1#NAB2
LMNTD1	XM_026092688.2#LMNTD1
SNRNP48	XM_026099297.2#SNRNP48
SH3TC2	XM_064521028.1#SH3TC2
WSCD1	XM_064523001.1#WSCD1
FYB2	XM_064516257.1#FYB2
SIPA1L2	XM_064509253.1#SIPA1L2
SMARCC2	XM_064498639.1#SMARCC2
ARHGAP24	XM_064510370.1#ARHGAP24
JAGN1	XM_064519037.1#JAGN1
ADGRG7	XM_026112327.2#ADGRG7
FHOD3	XM_064506711.1#FHOD3
GDPD5	XM_026097928.2#GDPD5
SELENOK	XM_026102830.2#SELENOK
EZH2	XM_026123576.2#EZH2
CUX1	XM_064523400.1#CUX1
REEP1	XM_026112802.2#REEP1
EIF2B1	XM_026114563.2#EIF2B1
DTNA	XM_064507575.1#DTNA
SMC5	XM_064502676.1#SMC5
TCEANC2	XM_064516228.1#TCEANC2
TLDC2	XM_064521364.1#TLDC2
CTSO	XM_026120172.2#CTSO
CDCA7L	XM_064506327.1#CDCA7L
PCBP2	XM_064498383.1#PCBP2
TMEM129	XM_026112738.2#TMEM129
TFB1M	XM_026122250.2#TFB1M
TMPRSS12	XM_026114326.2#TMPRSS12
LOC135326284	XM_064504170.1#LOC135326284
RAB34	XM_064523277.1#RAB34
LOC112987320	XM_026107162.2#LOC112987320
LOC112988238	XM_026108586.2#LOC112988238
OTX2	XM_064513507.1#OTX2
STRN3	XM_026095094.2#STRN3
TANGO2	XM_064522113.1#TANGO2
RCN2	XM_064517571.1#RCN2
PTPN21	XM_026112134.2#PTPN21
LOC112991930	XM_026114754.2#LOC112991930
PPFIA2	XM_026100362.2#PPFIA2
BTBD6	XM_064511972.1#BTBD6
LOC112979220	XM_064512731.1#LOC112979220
NCAPD3	XM_064524295.1#NCAPD3
RCE1	XM_064503259.1#RCE1
MRS2	XM_064506956.1#MRS2
CCN2	XM_064508986.1#CCN2
RCOR3	XM_026111231.2#RCOR3
MRPL13	XM_064507834.1#MRPL13
LOC112997083	XM_064513679.1#LOC112997083
NECAB2	XM_026102109.2#NECAB2
NASP	XM_026104160.2#NASP
LOC112989685	XM_064519223.1#LOC112989685
CX3CL1	XM_026104002.2#CX3CL1
SGCE	XM_064506086.1#SGCE
LOC135330591	XM_064524506.1#LOC135330591
MEAF6	XM_064525266.1#MEAF6
SLMAP	XM_064518955.1#SLMAP
NCAPG2	XM_064505752.1#NCAPG2
RAVER1	XM_064499271.1#RAVER1
AKT3	XM_064509409.1#AKT3
LOC135326171	XM_064504021.1#LOC135326171
LOC135328204	XM_064510773.1#LOC135328204
SCML2	XM_026120760.2#SCML2
LOC112984958	XM_026103200.2#LOC112984958
MTMR4	XM_026107208.2#MTMR4
LOC112994477	XM_064500960.1#LOC112994477
MAP4K5	XM_064511811.1#MAP4K5
FAM78B	XM_026123382.2#FAM78B
TTN	XM_064515504.1#TTN
LOC135326933	XM_064504575.1#LOC135326933
L3MBTL2	XM_026101564.2#L3MBTL2
LOC112993718	XM_064505591.1#LOC112993718
ERICH1	XM_064508524.1#ERICH1
LOC112989092	XM_026110006.2#LOC112989092
TNKS1BP1	XM_064513266.1#TNKS1BP1
LOC135325586	XM_064503686.1#LOC135325586
USP19	XM_064519050.1#USP19
MAPK8IP3	XM_064520614.1#MAPK8IP3
ITIH2	XM_026119330.2#ITIH2
LY75	XM_026094703.2#LY75
LOC112980249	XM_064513896.1#LOC112980249
LAPTM5	XM_026096633.2#LAPTM5
MSC	XM_064507399.1#MSC
SPAG8	XM_064502195.1#SPAG8
CEP57	XM_064505109.1#CEP57
LOC112997092	XM_064499280.1#LOC112997092
SLC35G2	XM_064517039.1#SLC35G2
LOC112997328	XM_026123303.2#LOC112997328
DSTN	XM_026104196.2#DSTN
NPNT	XM_064510555.1#NPNT
ATP8A2	XM_064504996.1#ATP8A2
ID4	XM_064506969.1#ID4
MARCHF10	XM_026099404.2#MARCHF10
ABLIM2	XM_026121991.2#ABLIM2
PCMT1	XM_026111284.2#PCMT1
SHE	XM_064498877.1#SHE
NAA40	XM_064503146.1#NAA40
CLCN2	XM_064516682.1#CLCN2
FBXO10	XM_026099338.2#FBXO10
SETD3	XM_064512093.1#SETD3
DNAJC13	XM_064506407.1#DNAJC13
SCRIB	XM_064508031.1#SCRIB
CDCA7	XM_064514973.1#CDCA7
AP1G1	XM_064519891.1#AP1G1
U2AF1	XM_064497044.1#U2AF1
PLCB4	XM_064510004.1#PLCB4
CHMP4C	XM_026100689.2#CHMP4C
GREB1L	XM_026122810.2#GREB1L
EIF3A	XM_026108162.2#EIF3A
PALS1	XM_064512475.1#PALS1
PLEC	XM_064505519.1#PLEC
LOC112994547	XM_064500230.1#LOC112994547
PDE3A	XM_026092700.2#PDE3A
LOC112992617	XM_064508136.1#LOC112992617
PAX5	XM_026099391.2#PAX5
PRX	XM_064503003.1#PRX
LOC135328553	XM_064513312.1#LOC135328553
TRAF5	XM_026111243.2#TRAF5
ASB3	XM_064509759.1#ASB3
SYTL1	XM_064525015.1#SYTL1
DPF3	XM_026095662.2#DPF3
IQSEC3	XM_026116960.2#IQSEC3
RXRA	XM_064523851.1#RXRA
CAMK2G	XM_064513846.1#CAMK2G
C9orf72	XM_064502276.1#C9orf72
NECAB1	XM_026099702.2#NECAB1
HAO1	XM_064510014.1#HAO1
FMNL1	XM_064524449.1#FMNL1
LOC135327193	XM_064505296.1#LOC135327193
STARD13	XM_064504940.1#STARD13
TBC1D25	XM_064503411.1#TBC1D25
KCNJ11	XM_026104564.2#KCNJ11
CTPS1	XM_064524919.1#CTPS1
TMEM143	XM_064503615.1#TMEM143
LOC135324534	XM_064501092.1#LOC135324534
CDK14	XM_064506052.1#CDK14
MMS19	XM_064514104.1#MMS19
SPARC	XM_026118615.2#SPARC
DICER1	XM_064512125.1#DICER1
SYNJ2	XM_026122204.2#SYNJ2
MARK2	XM_064503151.1#MARK2
LSM4	XM_064497340.1#LSM4
CKAP4	XM_026118001.2#CKAP4
APBA3	XM_026105454.2#APBA3
LOC135324104	XM_064499625.1#LOC135324104
CCDC51	XM_064519007.1#CCDC51
RHOT2	XM_064520481.1#RHOT2
INSM2	XM_064513515.1#INSM2
CCNT1	XM_064498533.1#CCNT1
LOC112980729	XM_064512615.1#LOC112980729
NRXN1	XM_064509770.1#NRXN1
STX8	XM_064522476.1#STX8
PHF21A	XM_064512650.1#PHF21A
LOC135327805	XM_064508475.1#LOC135327805
TRIP12	XM_064516871.1#TRIP12
SUGP2	XM_026115300.2#SUGP2
SRGAP2	XM_064498101.1#SRGAP2
CASD1	XM_064506085.1#CASD1
CLTRN	XM_026120671.2#CLTRN
LOC135328576	XM_064513456.1#LOC135328576
KHK	XM_064508151.1#KHK
STEEP1	XM_026123139.2#STEEP1
MEF2D	XM_064499060.1#MEF2D
ANKRD17	XM_064510415.1#ANKRD17
SLC12A2	XM_064502318.1#SLC12A2
DHODH	XM_064519889.1#DHODH
UNK	XM_064522581.1#UNK
C1R	XM_064519139.1#C1R
BTRC	XM_064514147.1#BTRC
LOC112990392	XM_026112060.2#LOC112990392
MMP2	XM_026102067.2#MMP2
TDRD1	XM_026096180.2#TDRD1
NFASC	XM_064497930.1#NFASC
LOC135324705	XM_064501512.1#LOC135324705
DIP2B	XM_064498475.1#DIP2B
LOC135324901	XM_064501958.1#LOC135324901
IL17RD	XM_026096235.2#IL17RD
DENND2A	XM_064514176.1#DENND2A
CUL9	XM_064509861.1#CUL9
LOC112991934	XM_026114761.2#LOC112991934
DDX28	XM_026102080.2#DDX28
NAA16	XM_026099187.2#NAA16
CBX6	XM_026101914.2#CBX6
LOC112987033	XM_064499730.1#LOC112987033
LOC135325104	XM_064502614.1#LOC135325104
RGL1	XM_064515576.1#RGL1
LOC135326348	XM_064504229.1#LOC135326348
DCT	XM_026119404.2#DCT
EBF1	XM_064520932.1#EBF1
ARID5A	XM_064497851.1#ARID5A
REX1BD	XM_064497189.1#REX1BD
CNNM2	XM_026110333.2#CNNM2
PALB2	XM_064519994.1#PALB2
SHISA4	XM_064498155.1#SHISA4
PPARD	XM_064498294.1#PPARD
GPR26	XM_026115834.2#GPR26
LOC135323519	XM_064500641.1#LOC135323519
CNPY3	XM_026104177.2#CNPY3
LOC112980263	XM_064500583.1#LOC112980263
LOC112981136	XM_026096537.2#LOC112981136
PRPF4	XM_026113866.2#PRPF4
MAGI1	XM_064519168.1#MAGI1
TMEM255B	XM_026096963.2#TMEM255B
ANAPC13	XM_064517074.1#ANAPC13
FAM222A	XM_064521880.1#FAM222A
ACSS1	XM_026104227.2#ACSS1
ATXN2	XM_064521925.1#ATXN2
SHROOM4	XM_064518013.1#SHROOM4
LOC135325147	XM_064502812.1#LOC135325147
CRYBG2	XM_064525023.1#CRYBG2
ARMC5	XM_064499506.1#ARMC5
CCDC65	XM_064498563.1#CCDC65
LOC112986256	XM_026105431.2#LOC112986256
CLASP2	XM_064506471.1#CLASP2
LOC112982175	XM_026098368.2#LOC112982175
MMP24	XM_064521295.1#MMP24
TMIGD1	XM_064523222.1#TMIGD1
TNRC6A	XM_064520003.1#TNRC6A
ETV1	XM_026105058.2#ETV1
B4GALNT4	XM_064513251.1#B4GALNT4
SLC6A19	XM_026099880.2#SLC6A19
SGTA	XM_026115990.2#SGTA
VPS13D	XM_064525626.1#VPS13D
SEC23IP	XM_026105551.2#SEC23IP
MTRF1	XM_026099192.2#MTRF1
LOC112991641	XM_026114285.2#LOC112991641
SLC4A3	XM_064514826.1#SLC4A3
PRR29	XM_026099454.2#PRR29
FADS6	XM_026098856.2#FADS6
CDK14	XM_064506050.1#CDK14
PAK3	XM_026100180.2#PAK3
LOC112994472	XM_064500778.1#LOC112994472
AKAP13	XM_064517217.1#AKAP13
CEP170B	XM_064511997.1#CEP170B
KIF1A	XM_064517088.1#KIF1A
HDX	XM_064518284.1#HDX
CTBP2	XM_064514364.1#CTBP2
SGO2	XM_064515183.1#SGO2
PABPC4	XM_026098049.2#PABPC4
ELL	XM_026119532.2#ELL
BNC1	XM_064517299.1#BNC1
PRDM4	XM_064513344.1#PRDM4
GPAM	XM_064514222.1#GPAM
LOC112992344	XM_026115371.2#LOC112992344
NUS1	XM_026123552.2#NUS1
PPP1R42	XM_064507444.1#PPP1R42
CTDSPL2	XM_064517799.1#CTDSPL2
FOXK2	XM_064522453.1#FOXK2
SPG21	XM_026121709.2#SPG21
SENP1	XM_026120478.2#SENP1
GRM5	XM_026109170.2#GRM5
POC1B	XM_026104148.2#POC1B
GYS1	XM_064504319.1#GYS1
LOC112993019	XM_064524748.1#LOC112993019
LINGO1	XM_064517577.1#LINGO1
RNGTT	XM_064508768.1#RNGTT
GRIN2B	XM_026101026.2#GRIN2B
LOC112990076	XM_064498928.1#LOC112990076
LOC135324700	XM_064501486.1#LOC135324700
CALD1	XM_064515462.1#CALD1
RBM43	XM_064514553.1#RBM43
LOC112993592	XM_026117375.2#LOC112993592
POMK	XM_026116672.2#POMK
FOXN1	XM_026105640.2#FOXN1
SZRD1	XM_026119470.2#SZRD1
SLC25A38	XM_026094083.2#SLC25A38
GATD1	XM_026110700.2#GATD1
LOC112978815	XM_026092549.2#LOC112978815
NAPRT	XM_026113652.2#NAPRT
DUSP14	XM_064523104.1#DUSP14
CEP164	XM_064524193.1#CEP164
GDAP1	XM_064507377.1#GDAP1
PPP3CA	XM_064510519.1#PPP3CA
RNF128	XM_064518229.1#RNF128
COPS2	XM_026097045.2#COPS2
EIF3K	XM_064502956.1#EIF3K
SLC17A8	XM_026109500.2#SLC17A8
MTCL1	XM_064507223.1#MTCL1
IPMK	XM_064513578.1#IPMK
REXO5	XM_064520281.1#REXO5
LOC135324495	XM_064501017.1#LOC135324495
LOC135325160	XM_064502870.1#LOC135325160
LOC135325099	XM_064502598.1#LOC135325099
LOC112988498	XM_064500299.1#LOC112988498
LOC135325878	XM_064503860.1#LOC135325878
PABPN1L	XM_026109976.2#PABPN1L
CHRM3	XM_064509353.1#CHRM3
CYFIP2	XM_064520927.1#CYFIP2
EIF3L	XM_026112586.2#EIF3L
DYNLRB1	XM_026115735.2#DYNLRB1
LOC135328585	XM_064513466.1#LOC135328585
PPM1J	XM_064498208.1#PPM1J
USP47	XM_064512986.1#USP47
ZNF148	XM_064514670.1#ZNF148
ZNF618	XM_064523586.1#ZNF618
PDLIM2	XM_064497756.1#PDLIM2
CDC16	XM_026096964.2#CDC16
LLGL1	XM_026095244.2#LLGL1
ZFHX2	XM_064503294.1#ZFHX2
EGF	XM_026101740.2#EGF
ANO1	XM_026094560.2#ANO1
RAB10	XM_064508189.1#RAB10
PRMT3	XM_064512847.1#PRMT3
LRRC49	XM_064517468.1#LRRC49
STUB1	XM_064520488.1#STUB1
RSPO3	XM_026105009.2#RSPO3
PPP6R3	XM_064513242.1#PPP6R3
GAREM1	XM_064507606.1#GAREM1
SPATA7	XM_064512214.1#SPATA7
DZIP1	XM_026119423.2#DZIP1
LOC135325376	XM_064503350.1#LOC135325376
CNNM2	XM_064514173.1#CNNM2
PARD3B	XM_064515259.1#PARD3B
KDM5C	XM_064503437.1#KDM5C
LSM10	XM_026103664.2#LSM10
LOC112979655	XM_064506404.1#LOC112979655
AGXT	XM_026109387.2#AGXT
SMIM19	XM_064510263.1#SMIM19
LOC112981701	XM_026097546.2#LOC112981701
CELF1	XM_064512725.1#CELF1
LOC112995939	XM_026121203.2#LOC112995939
AP1AR	XM_026101715.2#AP1AR
ATP1B4	XM_026123115.2#ATP1B4
LOC135324833	XM_064501800.1#LOC135324833
LOC135324946	XM_064502122.1#LOC135324946
ABRACL	XM_064509060.1#ABRACL
ASPH	XM_064507490.1#ASPH
DCLK1	XM_064504926.1#DCLK1
SH3GLB1	XM_064515963.1#SH3GLB1
ECE1	XM_064497042.1#ECE1
LOC135324105	XM_064499628.1#LOC135324105
