ENSG00000000003	ENST00000373020.9#TSPAN6
ENSG00000155329	ENST00000509437.6#ZCCHC10
ENSG00000155329	NM_001300819.3#ZCCHC10
ENSG00000155329	NM_001308128.2#ZCCHC10
ENSG00000155329	NM_001308129.2#ZCCHC10
ENSG00000155330	ENST00000285697.9#C16orf87
ENSG00000155330	NM_001348660.2#C16orf87
ENSG00000155363	ENST00000369645.6#MOV10
ENSG00000155363	ENST00000413052.6#MOV10
ENSG00000155366	ENST00000339083.12#RHOC
ENSG00000155366	ENST00000369642.7#RHOC
ENSG00000155367	ENST00000309276.11#PPM1J
ENSG00000155368	ENST00000355857.8#DBI
ENSG00000155368	ENST00000535617.5#DBI
ENSG00000155368	NM_001282636.3#DBI
ENSG00000155380	ENST00000369626.8#SLC16A1
ENSG00000155380	ENST00000679803.1#SLC16A1
ENSG00000155393	ENST00000299192.8#HEATR3
ENSG00000155393	NM_001329729.2#HEATR3
ENSG00000155428	ENST00000285805.3#TRIM74
ENSG00000155428	XM_011516187.4#TRIM74
ENSG00000155428	XM_047420350.1#TRIM74
ENSG00000155438	ENST00000285814.9#NIFK
ENSG00000155463	ENST00000412791.5#OXA1L
ENSG00000155463	ENST00000612549.6#OXA1L
ENSG00000155465	ENST00000555702.5#SLC7A7
ENSG00000155465	ENST00000674313.1#SLC7A7
ENSG00000155495	ENST00000285879.5#MAGEC1
ENSG00000155495	XM_011531418.3#MAGEC1
ENSG00000155506	ENST00000518297.6#LARP1
ENSG00000155506	XM_011537615.2#LARP1
ENSG00000155508	ENST00000285896.11#CNOT8
ENSG00000155508	ENST00000517876.5#CNOT8
ENSG00000155508	XM_047417885.1#CNOT8
ENSG00000155511	ENST00000285900.10#GRIA1
ENSG00000155511	ENST00000340592.10#GRIA1
ENSG00000155511	ENST00000706733.1#GRIA1
ENSG00000155511	NM_001258019.2#GRIA1
ENSG00000155511	NM_001364165.2#GRIA1
ENSG00000155530	ENST00000285928.3#LRGUK
ENSG00000155530	NM_001365700.3#LRGUK
ENSG00000155530	NM_001365701.3#LRGUK
ENSG00000155530	NM_001401519.1#LRGUK
ENSG00000155530	XM_024446658.2#LRGUK
ENSG00000155530	XM_024446659.2#LRGUK
ENSG00000155530	XM_024446661.2#LRGUK
ENSG00000155530	XM_024446662.2#LRGUK
ENSG00000155530	XM_047419889.1#LRGUK
ENSG00000155530	XM_047419890.1#LRGUK
ENSG00000155542	ENST00000285947.5#SETD9
ENSG00000155545	ENST00000381199.8#MIER3
ENSG00000155545	ENST00000381213.7#MIER3
ENSG00000155545	XM_047416840.1#MIER3
ENSG00000155561	ENST00000285968.11#NUP205
ENSG00000155592	ENST00000328086.12#ZKSCAN2
ENSG00000155621	ENST00000334731.7#C9orf85
ENSG00000155622	ENST00000286049.3#XAGE2
ENSG00000155622	XM_011530836.3#XAGE2
ENSG00000155629	ENST00000339364.10#PIK3AP1
ENSG00000155636	ENST00000286070.10#RBM45
ENSG00000155636	XM_047443322.1#RBM45
ENSG00000155636	XM_047443323.1#RBM45
ENSG00000155657	ENST00000589042.5#TTN
ENSG00000155657	NM_001256850.1#TTN
ENSG00000155657	NM_003319.4#TTN
ENSG00000155657	NM_133378.4#TTN
ENSG00000155657	NM_133432.3#TTN
ENSG00000155657	NM_133437.4#TTN
ENSG00000155657	XM_017004822.1#TTN
ENSG00000155657	XM_017004823.1#TTN
ENSG00000155657	XM_024453095.1#TTN
ENSG00000155657	XM_024453097.1#TTN
ENSG00000155657	XM_024453098.1#TTN
ENSG00000155657	XM_024453099.1#TTN
ENSG00000155657	XM_024453100.2#TTN
ENSG00000155657	XM_047445661.1#TTN
ENSG00000155657	XM_047445663.1#TTN
ENSG00000155657	XM_047445665.1#TTN
ENSG00000155657	XM_047445668.1#TTN
ENSG00000155659	ENST00000374737.9#VSIG4
ENSG00000155659	ENST00000455586.6#VSIG4
ENSG00000155659	NM_001100431.2#VSIG4
ENSG00000155659	NM_001184831.2#VSIG4
ENSG00000155660	ENST00000286091.9#PDIA4
ENSG00000155660	ENST00000652332.1#PDIA4
ENSG00000155666	ENST00000286096.9#KDM8
ENSG00000155666	XM_017023676.2#KDM8
ENSG00000155666	XM_047434654.1#KDM8
ENSG00000155714	ENST00000424898.3#PDZD9
ENSG00000155714	NM_173806.4#PDZD9
ENSG00000155719	ENST00000646100.2#OTOA
ENSG00000155729	ENST00000359878.8#KCTD18
ENSG00000155729	ENST00000409157.5#KCTD18
ENSG00000155744	ENST00000681958.1#HYCC2
ENSG00000155744	NM_001321626.2#HYCC2
ENSG00000155744	XM_047444003.1#HYCC2
ENSG00000155749	ENST00000392257.8#FLACC1
ENSG00000155749	XM_011510606.4#FLACC1
ENSG00000155754	ENST00000439140.6#C2CD6
ENSG00000155754	XM_047443505.1#C2CD6
ENSG00000155754	XM_047443507.1#C2CD6
ENSG00000155754	XM_047443508.1#C2CD6
ENSG00000155754	XM_047443509.1#C2CD6
ENSG00000155754	XM_047443510.1#C2CD6
ENSG00000155755	ENST00000409444.6#TMEM237
ENSG00000155755	ENST00000409883.7#TMEM237
ENSG00000155760	ENST00000286201.3#FZD7
ENSG00000155761	ENST00000336338.10#SPAG17
ENSG00000155761	XM_006710426.4#SPAG17
ENSG00000155761	XM_006710427.4#SPAG17
ENSG00000155761	XM_011540934.2#SPAG17
ENSG00000155761	XM_011540939.3#SPAG17
ENSG00000155792	ENST00000286234.6#DEPTOR
ENSG00000155792	NM_001283012.2#DEPTOR
ENSG00000155816	ENST00000319653.14#FMN2
ENSG00000155816	NM_001348094.2#FMN2
ENSG00000155827	ENST00000389120.8#RNF20
ENSG00000155833	ENST00000374798.8#CYLC2
ENSG00000155833	ENST00000612124.4#CYLC2
ENSG00000155846	ENST00000309241.10#PPARGC1B
ENSG00000155846	NM_001172698.2#PPARGC1B
ENSG00000155849	ENST00000310758.9#ELMO1
ENSG00000155849	NM_130442.4#ELMO1
ENSG00000155849	XM_011515654.3#ELMO1
ENSG00000155850	ENST00000286298.5#SLC26A2
ENSG00000155858	ENST00000286307.6#LSM11
ENSG00000155868	ENST00000286317.6#MED7
ENSG00000155875	ENST00000380534.9#SAXO1
ENSG00000155876	ENST00000380527.3#RRAGA
ENSG00000155886	ENST00000341998.7#SLC24A2
ENSG00000155886	NM_001375851.1#SLC24A2
ENSG00000155886	XM_017014592.2#SLC24A2
ENSG00000155890	ENST00000286349.4#TRIM42
ENSG00000155893	ENST00000286353.9#PXYLP1
ENSG00000155893	XM_005247903.5#PXYLP1
ENSG00000155893	XM_047449216.1#PXYLP1
ENSG00000155897	ENST00000286355.10#ADCY8
ENSG00000155897	ENST00000377928.7#ADCY8
ENSG00000155897	XM_005250769.4#ADCY8
ENSG00000155897	XM_006716501.4#ADCY8
ENSG00000155897	XM_017013006.2#ADCY8
ENSG00000155903	ENST00000286364.9#RASA2
ENSG00000155903	NM_001303246.3#RASA2
ENSG00000155906	ENST00000444024.3#RMND1
ENSG00000155906	ENST00000682299.1#RMND1
ENSG00000155918	ENST00000367341.6#RAET1L
ENSG00000155926	ENST00000338087.10#SLA
ENSG00000155926	NM_001045557.3#SLA
ENSG00000155926	XM_047422108.1#SLA
ENSG00000155957	ENST00000358230.8#TMBIM4
ENSG00000155959	ENST00000286428.7#VBP1
ENSG00000155961	ENST00000369454.4#RAB39B
ENSG00000155962	ENST00000369449.7#CLIC2
ENSG00000155966	ENST00000370460.7#AFF2
ENSG00000155966	NM_001169122.2#AFF2
ENSG00000155966	NM_001169124.2#AFF2
ENSG00000155966	NM_001169125.2#AFF2
ENSG00000155970	ENST00000318063.10#MICU3
ENSG00000155970	NM_001413217.1#MICU3
ENSG00000155970	NM_001413218.1#MICU3
ENSG00000155970	NM_001413219.1#MICU3
ENSG00000155970	NM_001413222.1#MICU3
ENSG00000155970	NM_001413223.1#MICU3
ENSG00000155970	NM_001413224.1#MICU3
ENSG00000155970	NM_001413225.1#MICU3
ENSG00000155974	ENST00000359742.9#GRIP1
ENSG00000155974	NM_001178074.2#GRIP1
ENSG00000155974	NM_001366724.1#GRIP1
ENSG00000155974	NM_001379345.1#GRIP1
ENSG00000155974	NM_001379346.1#GRIP1
ENSG00000155974	NM_001379347.1#GRIP1
ENSG00000155974	NM_001379348.1#GRIP1
ENSG00000155974	NM_001379349.1#GRIP1
ENSG00000155974	NM_001379351.1#GRIP1
ENSG00000155974	NM_021150.4#GRIP1
ENSG00000155974	XM_005268754.5#GRIP1
ENSG00000155974	XM_005268757.5#GRIP1
ENSG00000155974	XM_047428617.1#GRIP1
ENSG00000155974	XM_047428621.1#GRIP1
ENSG00000155974	XM_047428622.1#GRIP1
ENSG00000155975	ENST00000324849.9#VPS37A
ENSG00000155975	NM_001145152.2#VPS37A
ENSG00000155975	NM_001363173.2#VPS37A
ENSG00000155975	XM_047421354.1#VPS37A
ENSG00000155975	XM_047421355.1#VPS37A
ENSG00000155980	ENST00000455537.7#KIF5A
ENSG00000155980	ENST00000674619.1#KIF5A
ENSG00000155980	ENST00000676457.1#KIF5A
ENSG00000155980	NM_001354705.2#KIF5A
ENSG00000156006	ENST00000286479.4#NAT2
ENSG00000156006	XM_017012938.2#NAT2
ENSG00000156009	ENST00000286482.6#MAGEA8
ENSG00000156009	ENST00000542674.5#MAGEA8
ENSG00000156011	ENST00000327040.13#PSD3
ENSG00000156011	NM_001362819.2#PSD3
ENSG00000156011	NM_001412865.1#PSD3
ENSG00000156011	NM_001412871.1#PSD3
ENSG00000156011	NM_001412872.1#PSD3
ENSG00000156011	NM_001412873.1#PSD3
ENSG00000156011	NM_001412895.1#PSD3
ENSG00000156011	NM_206909.3#PSD3
ENSG00000156017	ENST00000376834.8#CARNMT1
ENSG00000156026	ENST00000373053.8#MCU
ENSG00000156030	ENST00000394071.6#MIDEAS
ENSG00000156030	ENST00000423556.7#MIDEAS
ENSG00000156030	XM_005268206.1#MIDEAS
ENSG00000156042	ENST00000355577.9#CFAP70
ENSG00000156042	XM_006717604.3#CFAP70
ENSG00000156049	ENST00000341700.7#GNA14
ENSG00000156050	ENST00000286544.5#FAM161B
ENSG00000156052	ENST00000286548.9#GNAQ
ENSG00000156076	ENST00000286574.9#WIF1
ENSG00000156096	ENST00000305107.7#UGT2B4
ENSG00000156097	ENST00000527748.5#GPR61
ENSG00000156103	ENST00000286614.11#MMP16
ENSG00000156110	ENST00000539909.6#ADK
ENSG00000156110	NM_001123.4#ADK
ENSG00000156110	NM_001202449.2#ADK
ENSG00000156110	NM_001202450.2#ADK
ENSG00000156110	NM_001369124.1#ADK
ENSG00000156113	ENST00000286627.10#KCNMA1
ENSG00000156113	ENST00000286628.14#KCNMA1
ENSG00000156113	ENST00000372440.6#KCNMA1
ENSG00000156113	ENST00000406533.7#KCNMA1
ENSG00000156113	ENST00000434208.6#KCNMA1
ENSG00000156113	ENST00000638283.1#KCNMA1
ENSG00000156113	ENST00000638351.1#KCNMA1
ENSG00000156113	ENST00000638754.1#KCNMA1
ENSG00000156113	ENST00000638759.1#KCNMA1
ENSG00000156113	ENST00000639591.1#KCNMA1
ENSG00000156113	ENST00000639913.1#KCNMA1
ENSG00000156113	ENST00000640523.1#KCNMA1
ENSG00000156113	ENST00000640834.1#KCNMA1
ENSG00000156113	NM_001322829.2#KCNMA1
ENSG00000156113	NM_001322830.2#KCNMA1
ENSG00000156113	NM_001322832.2#KCNMA1
ENSG00000156113	NM_001322836.2#KCNMA1
ENSG00000156113	NM_001322837.2#KCNMA1
ENSG00000156113	NM_001410940.1#KCNMA1
ENSG00000156113	XM_005269778.3#KCNMA1
ENSG00000156113	XM_005269781.3#KCNMA1
ENSG00000156113	XM_005269787.5#KCNMA1
ENSG00000156113	XM_005269789.3#KCNMA1
ENSG00000156113	XM_005269792.3#KCNMA1
ENSG00000156113	XM_006717826.3#KCNMA1
ENSG00000156113	XM_011539777.3#KCNMA1
ENSG00000156113	XM_011539778.3#KCNMA1
ENSG00000156113	XM_011539780.3#KCNMA1
ENSG00000156113	XM_011539783.3#KCNMA1
ENSG00000156113	XM_017016222.3#KCNMA1
ENSG00000156113	XM_024447984.2#KCNMA1
ENSG00000156113	XM_024447987.2#KCNMA1
ENSG00000156113	XM_024447990.2#KCNMA1
ENSG00000156113	XM_047425199.1#KCNMA1
ENSG00000156127	ENST00000286639.8#BATF
ENSG00000156136	ENST00000286648.10#DCK
ENSG00000156140	ENST00000286657.10#ADAMTS3
ENSG00000156150	ENST00000647563.2#ALX3
ENSG00000156162	ENST00000414645.6#DPY19L4
ENSG00000156162	XM_011516983.4#DPY19L4
ENSG00000156162	XM_017013351.3#DPY19L4
ENSG00000156162	XM_017013352.3#DPY19L4
ENSG00000156162	XM_047421715.1#DPY19L4
ENSG00000156170	ENST00000396124.9#NDUFAF6
ENSG00000156171	ENST00000484310.6#DRAM2
ENSG00000156171	XM_047446242.1#DRAM2
ENSG00000156172	ENST00000286688.6#CFAP418
ENSG00000156172	NM_001363260.1#CFAP418
ENSG00000156194	ENST00000286719.12#PPEF2
ENSG00000156206	ENST00000286732.5#CFAP161
ENSG00000156218	ENST00000286744.10#ADAMTSL3
ENSG00000156218	XM_047432889.1#ADAMTSL3
ENSG00000156219	ENST00000355810.9#ART3
ENSG00000156219	NM_001377181.1#ART3
ENSG00000156219	NM_001377183.1#ART3
ENSG00000156219	NM_001377185.1#ART3
ENSG00000156222	ENST00000394573.6#SLC28A1
ENSG00000156222	NM_001287761.2#SLC28A1
ENSG00000156232	ENST00000286760.5#WHAMM
ENSG00000156232	XM_047432154.1#WHAMM
ENSG00000156234	ENST00000682537.1#CXCL13
ENSG00000156234	NM_006419.3#CXCL13
ENSG00000156239	ENST00000303775.10#N6AMT1
ENSG00000156253	ENST00000493196.2#RWDD2B
ENSG00000156253	NM_001320724.2#RWDD2B
ENSG00000156256	ENST00000334352.8#USP16
ENSG00000156256	ENST00000399975.7#USP16
ENSG00000156256	ENST00000399976.7#USP16
ENSG00000156261	ENST00000286788.9#CCT8
ENSG00000156265	ENST00000399928.6#MAP3K7CL
ENSG00000156265	NM_001286617.2#MAP3K7CL
ENSG00000156269	ENST00000286794.5#NAA11
ENSG00000156269	XM_017008779.2#NAA11
ENSG00000156273	ENST00000286800.8#BACH1
ENSG00000156282	ENST00000286808.5#CLDN17
ENSG00000156284	ENST00000399899.2#CLDN8
ENSG00000156298	ENST00000378482.7#TSPAN7
ENSG00000156299	ENST00000455508.2#TIAM1
ENSG00000156299	ENST00000541036.6#TIAM1
ENSG00000156299	NM_001353684.2#TIAM1
ENSG00000156299	NM_001353689.1#TIAM1
ENSG00000156304	ENST00000286835.12#SCAF4
ENSG00000156304	NM_001145444.1#SCAF4
ENSG00000156304	NM_001145445.1#SCAF4
ENSG00000156304	XM_005261017.4#SCAF4
ENSG00000156304	XM_006724036.4#SCAF4
ENSG00000156304	XM_017028417.2#SCAF4
ENSG00000156304	XM_047440932.1#SCAF4
ENSG00000156313	ENST00000339363.7#RPGR
ENSG00000156313	ENST00000642395.2#RPGR
ENSG00000156313	ENST00000645032.1#RPGR
ENSG00000156313	NM_001367245.1#RPGR
ENSG00000156313	NM_001367246.1#RPGR
ENSG00000156313	NM_001367247.1#RPGR
ENSG00000156313	NM_001367248.1#RPGR
ENSG00000156313	NM_001367249.1#RPGR
ENSG00000156313	NM_001367250.1#RPGR
ENSG00000156313	NM_001367251.1#RPGR
ENSG00000156313	XM_047442330.1#RPGR
ENSG00000156345	ENST00000325303.9#CDK20
ENSG00000156345	ENST00000375883.7#CDK20
ENSG00000156374	ENST00000369847.4#PCGF6
ENSG00000156374	NM_032154.4#PCGF6
ENSG00000156381	ENST00000286918.9#ANKRD9
ENSG00000156381	NM_001348651.2#ANKRD9
ENSG00000156384	ENST00000369727.4#SFR1
ENSG00000156395	ENST00000369701.8#SORCS3
ENSG00000156398	ENST00000369893.10#SFXN2
ENSG00000156411	ENST00000286953.8#ATP5MJ
ENSG00000156411	ENST00000554880.5#ATP5MJ
ENSG00000156413	ENST00000318336.10#FUT6
ENSG00000156414	ENST00000409874.9#TDRD9
ENSG00000156414	XM_005267309.5#TDRD9
ENSG00000156414	XM_006720020.4#TDRD9
ENSG00000156414	XM_011536400.3#TDRD9
ENSG00000156414	XM_047430909.1#TDRD9
ENSG00000156414	XM_047430910.1#TDRD9
ENSG00000156414	XM_047430912.1#TDRD9
ENSG00000156427	ENST00000274625.6#FGF18
ENSG00000156453	ENST00000287008.8#PCDH1
ENSG00000156453	NM_002587.5#PCDH1
ENSG00000156463	ENST00000359120.9#SH3RF2
ENSG00000156463	XM_011537568.3#SH3RF2
ENSG00000156463	XM_017009136.2#SH3RF2
ENSG00000156466	ENST00000287020.7#GDF6
ENSG00000156467	ENST00000287022.10#UQCRB
ENSG00000156469	ENST00000287025.4#MTERF3
ENSG00000156471	ENST00000517309.6#PTDSS1
ENSG00000156475	ENST00000394411.9#PPP2R2B
ENSG00000156475	NM_001271899.1#PPP2R2B
ENSG00000156475	NM_001428277.1#PPP2R2B
ENSG00000156475	NM_181674.3#PPP2R2B
ENSG00000156475	NM_181676.3#PPP2R2B
ENSG00000156475	NM_181677.2#PPP2R2B
ENSG00000156482	ENST00000287038.8#RPL30
ENSG00000156486	ENST00000287042.5#KCNS2
ENSG00000156500	ENST00000475361.1#PABIR3
ENSG00000156500	ENST00000645433.2#PABIR3
ENSG00000156502	ENST00000359655.9#SUPV3L1
ENSG00000156504	ENST00000298090.10#PABIR2
ENSG00000156504	ENST00000343004.10#PABIR2
ENSG00000156504	ENST00000370790.5#PABIR2
ENSG00000156504	NM_001170756.1#PABIR2
ENSG00000156504	NM_001170757.2#PABIR2
ENSG00000156504	NM_001331088.1#PABIR2
ENSG00000156504	NM_001331089.1#PABIR2
ENSG00000156504	NM_001331090.1#PABIR2
ENSG00000156504	NM_001331091.1#PABIR2
ENSG00000156504	NM_001331092.1#PABIR2
ENSG00000156504	NM_001331093.1#PABIR2
ENSG00000156504	NM_001331094.1#PABIR2
ENSG00000156504	NM_001387469.1#PABIR2
ENSG00000156504	NM_145284.5#PABIR2
ENSG00000156504	XM_011531282.3#PABIR2
ENSG00000156504	XM_011531283.3#PABIR2
ENSG00000156504	XM_011531284.3#PABIR2
ENSG00000156504	XM_011531285.3#PABIR2
ENSG00000156504	XM_011531286.3#PABIR2
ENSG00000156504	XM_011531288.3#PABIR2
ENSG00000156504	XM_011531290.3#PABIR2
ENSG00000156504	XM_011531292.3#PABIR2
ENSG00000156504	XM_047441873.1#PABIR2
ENSG00000156504	XM_047441874.1#PABIR2
ENSG00000156504	XM_047441875.1#PABIR2
ENSG00000156508	ENST00000309268.11#EEF1A1
ENSG00000156508	ENST00000610520.5#EEF1A1
ENSG00000156508	ENST00000678702.1#EEF1A1
ENSG00000156508	ENST00000678703.1#EEF1A1
ENSG00000156509	ENST00000428847.3#FBXO43
ENSG00000156509	XM_011516990.2#FBXO43
ENSG00000156510	ENST00000354624.6#HKDC1
ENSG00000156515	ENST00000359426.7#HK1
ENSG00000156515	ENST00000436817.6#HK1
ENSG00000156515	ENST00000643399.2#HK1
ENSG00000156515	ENST00000703946.1#HK1
ENSG00000156515	ENST00000703947.1#HK1
ENSG00000156515	ENST00000703949.1#HK1
ENSG00000156515	ENST00000703951.1#HK1
ENSG00000156515	ENST00000703952.1#HK1
ENSG00000156515	ENST00000703954.1#HK1
ENSG00000156515	NM_001322367.1#HK1
ENSG00000156515	NM_033496.3#HK1
ENSG00000156521	ENST00000287078.7#TYSND1
ENSG00000156531	ENST00000370799.5#PHF6
ENSG00000156531	ENST00000370803.8#PHF6
ENSG00000156531	ENST00000625464.2#PHF6
ENSG00000156531	ENST00000687496.1#PHF6
ENSG00000156535	ENST00000287097.6#CD109
ENSG00000156535	ENST00000422508.6#CD109
ENSG00000156564	ENST00000338305.7#LRFN2
ENSG00000156574	ENST00000287139.8#NODAL
ENSG00000156575	ENST00000287143.2#PRG3
ENSG00000156587	ENST00000287156.9#UBE2L6
ENSG00000156599	ENST00000287169.8#ZDHHC5
ENSG00000156599	XM_011544900.2#ZDHHC5
ENSG00000156603	ENST00000431606.5#MED19
ENSG00000156639	ENST00000287218.9#ZFAND3
ENSG00000156639	NM_001410904.1#ZFAND3
ENSG00000156642	ENST00000345330.9#NPTN
ENSG00000156642	ENST00000351217.10#NPTN
ENSG00000156650	ENST00000287239.10#KAT6B
ENSG00000156650	NM_001370133.1#KAT6B
ENSG00000156650	NM_001370143.1#KAT6B
ENSG00000156650	XM_005269664.3#KAT6B
ENSG00000156650	XM_047424913.1#KAT6B
ENSG00000156650	XM_047424916.1#KAT6B
ENSG00000156650	XM_047424920.1#KAT6B
ENSG00000156650	XM_047424923.1#KAT6B
ENSG00000156650	XM_047424929.1#KAT6B
ENSG00000156671	ENST00000542569.6#SAMD8
ENSG00000156671	ENST00000671730.1#SAMD8
ENSG00000156671	XM_011539312.4#SAMD8
ENSG00000156675	ENST00000330843.9#RAB11FIP1
ENSG00000156675	NM_025151.5#RAB11FIP1
ENSG00000156675	XM_017013869.2#RAB11FIP1
ENSG00000156687	ENST00000404895.7#UNC5D
ENSG00000156687	ENST00000416672.5#UNC5D
ENSG00000156687	NM_001410918.1#UNC5D
ENSG00000156687	XM_011544400.3#UNC5D
ENSG00000156687	XM_011544401.4#UNC5D
ENSG00000156687	XM_011544404.3#UNC5D
ENSG00000156687	XM_047421375.1#UNC5D
ENSG00000156687	XM_047421381.1#UNC5D
ENSG00000156689	ENST00000287275.6#GLYATL2
ENSG00000156689	XM_017017338.3#GLYATL2
ENSG00000156697	ENST00000394422.8#UTP14A
ENSG00000156697	ENST00000425117.6#UTP14A
ENSG00000156709	ENST00000287295.8#AIFM1
ENSG00000156709	ENST00000319908.8#AIFM1
ENSG00000156709	ENST00000346424.6#AIFM1
ENSG00000156709	ENST00000675427.1#AIFM1
ENSG00000156709	ENST00000675857.1#AIFM1
ENSG00000156709	ENST00000676328.1#AIFM1
ENSG00000156709	ENST00000676436.1#AIFM1
ENSG00000156711	ENST00000211287.9#MAPK13
ENSG00000156735	ENST00000287322.5#BAG4
ENSG00000156735	NM_001204878.2#BAG4
ENSG00000156738	ENST00000345732.9#MS4A1
ENSG00000156738	ENST00000532073.5#MS4A1
ENSG00000156787	ENST00000287380.6#TBC1D31
ENSG00000156787	NM_001145088.2#TBC1D31
ENSG00000156787	NM_001363148.1#TBC1D31
ENSG00000156787	NM_001363150.1#TBC1D31
ENSG00000156795	ENST00000287387.7#NTAQ1
ENSG00000156802	ENST00000287394.10#ATAD2
ENSG00000156802	XM_011516994.4#ATAD2
ENSG00000156804	ENST00000517956.5#FBXO32
ENSG00000156804	NM_001242463.2#FBXO32
ENSG00000156831	ENST00000287437.8#NSMCE2
ENSG00000156831	XM_047421705.1#NSMCE2
ENSG00000156853	ENST00000287461.8#ZNF689
ENSG00000156858	ENST00000300835.9#PRR14
ENSG00000156858	NM_001320464.3#PRR14
ENSG00000156860	ENST00000287468.5#FBRS
ENSG00000156860	ENST00000356166.11#FBRS
ENSG00000156860	XM_011545916.3#FBRS
ENSG00000156860	XM_011545917.3#FBRS
ENSG00000156860	XM_011545919.3#FBRS
ENSG00000156860	XM_047434483.1#FBRS
ENSG00000156869	ENST00000646001.2#FRRS1
ENSG00000156869	XM_047420239.1#FRRS1
ENSG00000156873	ENST00000563588.6#PHKG2
ENSG00000156875	ENST00000370152.8#MFSD14A
ENSG00000156875	XM_011541957.2#MFSD14A
ENSG00000156875	XM_047427999.1#MFSD14A
ENSG00000156876	ENST00000287482.6#SASS6
ENSG00000156885	ENST00000287490.5#COX6A2
ENSG00000156886	ENST00000389202.3#ITGAD
ENSG00000156886	NM_001318185.2#ITGAD
ENSG00000156886	XM_011545841.3#ITGAD
ENSG00000156886	XM_047434071.1#ITGAD
ENSG00000156920	ENST00000394141.1#ADGRG4
ENSG00000156920	ENST00000394143.6#ADGRG4
ENSG00000156920	XM_047441830.1#ADGRG4
ENSG00000156925	ENST00000287538.10#ZIC3
ENSG00000156925	NM_001330661.1#ZIC3
ENSG00000156928	ENST00000466681.2#MALSU1
ENSG00000156931	ENST00000446204.6#VPS8
ENSG00000156931	ENST00000625842.3#VPS8
ENSG00000156931	NM_001349296.2#VPS8
ENSG00000156931	XM_024453426.2#VPS8
ENSG00000156931	XM_047447823.1#VPS8
ENSG00000156958	ENST00000327171.7#GALK2
ENSG00000156958	ENST00000560031.6#GALK2
ENSG00000156959	ENST00000287585.8#LHFPL4
ENSG00000156966	ENST00000287590.6#B3GNT7
ENSG00000156968	ENST00000396385.4#MPV17L
ENSG00000156970	ENST00000287598.11#BUB1B
ENSG00000156973	ENST00000287600.9#PDE6D
ENSG00000156973	NM_001291018.2#PDE6D
ENSG00000156976	ENST00000323963.10#EIF4A2
ENSG00000156976	ENST00000440191.6#EIF4A2
ENSG00000156983	ENST00000383829.7#BRPF1
ENSG00000156983	ENST00000672515.2#BRPF1
ENSG00000156983	NM_001319049.2#BRPF1
ENSG00000156983	NM_001319050.2#BRPF1
ENSG00000156983	NM_001410704.1#BRPF1
ENSG00000156983	NM_004634.3#BRPF1
ENSG00000156983	XM_005265449.2#BRPF1
ENSG00000156983	XM_011534101.2#BRPF1
ENSG00000156983	XM_047448878.1#BRPF1
ENSG00000156983	XM_047448879.1#BRPF1
ENSG00000156983	XM_047448881.1#BRPF1
ENSG00000156990	ENST00000383820.10#RPUSD3
ENSG00000157005	ENST00000287641.4#SST
ENSG00000157014	ENST00000287652.8#TATDN2
ENSG00000157014	ENST00000448281.7#TATDN2
ENSG00000157017	ENST00000335542.13#GHRL
ENSG00000157017	ENST00000422159.5#GHRL
ENSG00000157020	ENST00000350697.8#SEC13
ENSG00000157036	ENST00000287675.10#EXOG
ENSG00000157036	NM_001145464.2#EXOG
ENSG00000157045	ENST00000287706.8#NTAN1
ENSG00000157060	ENST00000367547.8#SHCBP1L
ENSG00000157064	ENST00000287713.7#NMNAT2
ENSG00000157077	ENST00000287727.8#ZFYVE9
ENSG00000157077	ENST00000371591.2#ZFYVE9
ENSG00000157077	NM_007324.5#ZFYVE9
ENSG00000157087	ENST00000352432.9#ATP2B2
ENSG00000157087	ENST00000360273.7#ATP2B2
ENSG00000157087	ENST00000643662.1#ATP2B2
ENSG00000157087	ENST00000644807.2#ATP2B2
ENSG00000157087	XM_006713175.5#ATP2B2
ENSG00000157087	XM_017006484.3#ATP2B2
ENSG00000157087	XM_017006487.2#ATP2B2
ENSG00000157093	ENST00000287748.8#LYZL4
ENSG00000157093	NM_001304386.2#LYZL4
ENSG00000157103	ENST00000287766.10#SLC6A1
ENSG00000157103	ENST00000646702.1#SLC6A1
ENSG00000157103	ENST00000698198.1#SLC6A1
ENSG00000157106	ENST00000446231.7#SMG1
ENSG00000157106	XM_005255182.4#SMG1
ENSG00000157106	XM_005255183.5#SMG1
ENSG00000157106	XM_011545769.4#SMG1
ENSG00000157106	XM_011545770.2#SMG1
ENSG00000157106	XM_047433793.1#SMG1
ENSG00000157106	XM_047433794.1#SMG1
ENSG00000157106	XM_047433795.1#SMG1
ENSG00000157106	XM_047433796.1#SMG1
ENSG00000157107	ENST00000430046.7#FCHO2
ENSG00000157107	NM_001146032.2#FCHO2
ENSG00000157107	XM_017009016.3#FCHO2
ENSG00000157107	XM_017009017.3#FCHO2
ENSG00000157107	XM_017009018.3#FCHO2
ENSG00000157107	XM_017009019.3#FCHO2
ENSG00000157107	XM_017009022.3#FCHO2
ENSG00000157110	ENST00000339877.8#RBPMS
ENSG00000157110	XM_047421279.1#RBPMS
ENSG00000157110	XM_047421281.1#RBPMS
ENSG00000157111	ENST00000287773.5#TMEM171
ENSG00000157111	ENST00000454765.7#TMEM171
ENSG00000157119	ENST00000287777.5#KLHL40
ENSG00000157131	ENST00000361249.4#C8A
ENSG00000157150	ENST00000287814.5#TIMP4
